CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
52749,0,12.0,3,21.0,3.0,3,5,1,0,12.0,4.0,,10.0,233.41000000000005,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
52750,0,15.0,1,29.0,2.0,4,3,2,0,12.0,3.0,3.0,7.0,143.32,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
52751,0,4.0,1,16.0,2.0,3,3,5,0,20.0,3.0,4.0,,210.31,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
52752,0,27.0,1,16.0,3.0,3,5,7,1,19.0,0.0,1.0,4.0,144.4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
52753,0,0.0,1,7.0,2.0,4,3,2,0,12.0,1.0,1.0,2.0,146.17,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
52754,0,0.0,1,,3.0,3,1,2,0,13.0,1.0,1.0,4.0,126.47,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True
52755,0,13.0,1,17.0,3.0,3,3,2,0,11.0,7.0,9.0,4.0,163.23,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
52756,0,13.0,3,8.0,3.0,3,4,4,0,14.0,1.0,5.0,10.0,156.77,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
52757,0,,2,8.0,2.0,3,4,5,0,14.0,0.0,1.0,2.0,121.87,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
52758,0,3.0,1,7.0,3.0,3,4,2,0,13.0,1.0,1.0,7.0,137.48,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
52759,0,0.0,1,8.0,2.0,3,3,7,1,19.0,0.0,1.0,2.0,139.77,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False
52760,0,20.0,1,31.0,2.0,3,3,3,0,23.0,9.0,12.0,11.0,186.33,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
52761,0,,1,7.0,2.0,4,3,2,0,12.0,0.0,1.0,0.0,120.08,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
52762,0,11.0,3,7.0,2.0,3,4,1,0,15.0,1.0,5.0,8.0,144.4,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52763,0,4.0,3,8.0,,3,3,1,0,19.0,0.0,1.0,2.0,130.67,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
52764,0,11.0,1,12.0,3.0,4,3,3,0,11.0,2.0,7.0,7.0,153.21,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52765,0,15.0,1,24.0,2.0,3,5,7,1,17.0,1.0,1.0,2.0,154.1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52766,0,14.0,1,7.0,,3,1,4,0,22.0,0.0,1.0,0.0,127.82,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
52767,0,20.0,1,7.0,3.0,3,4,1,0,18.0,0.0,5.0,,219.57,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
52768,0,8.0,1,17.0,2.0,3,3,8,1,11.0,2.0,2.0,2.0,126.6,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
52769,0,0.0,1,7.0,3.0,3,3,1,0,12.0,1.0,1.0,2.0,133.75,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
52770,0,8.0,1,15.0,2.0,3,3,2,0,19.0,0.0,1.0,8.0,150.98,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
52771,0,6.0,1,21.0,3.0,3,1,1,1,13.0,6.0,8.0,1.0,148.78,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
52772,0,5.0,1,35.0,,4,4,2,0,13.0,0.0,4.0,1.0,128.37,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
52773,0,13.0,1,,2.0,3,1,9,0,19.0,1.0,1.0,0.0,124.06,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
52774,0,,3,7.0,3.0,4,4,1,0,14.0,2.0,2.0,2.0,122.69,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
52775,0,12.0,1,30.0,2.0,3,1,8,0,13.0,0.0,1.0,7.0,141.08,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
52776,0,11.0,1,16.0,3.0,5,3,4,0,12.0,0.0,,11.0,232.06,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
52777,0,5.0,3,7.0,2.0,3,1,2,0,19.0,0.0,5.0,7.0,204.22,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
52778,0,10.0,1,16.0,2.0,1,1,2,1,25.0,5.0,,8.0,237.44,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
52779,0,0.0,3,14.0,2.0,3,3,1,1,22.0,0.0,1.0,4.0,149.07,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
52780,0,25.0,3,35.0,2.0,3,1,3,0,15.0,1.0,1.0,0.0,134.82,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
52781,0,17.0,1,,2.0,3,1,7,1,12.0,1.0,1.0,2.0,124.36,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
52782,0,0.0,3,,2.0,3,5,2,1,11.0,1.0,1.0,2.0,123.8,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
52783,0,12.0,1,15.0,2.0,3,1,3,0,,1.0,1.0,3.0,294.31,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
52784,1,,3,15.0,2.0,3,5,2,0,19.0,1.0,1.0,0.0,117.9,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
52785,0,9.0,3,9.0,3.0,4,1,1,0,19.0,0.0,3.0,4.0,176.44,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
52786,0,9.0,1,10.0,3.0,3,4,8,0,13.0,0.0,1.0,2.0,151.31,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
52787,0,29.0,1,7.0,2.0,3,3,2,0,21.0,0.0,1.0,9.0,163.06,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52788,1,0.0,1,7.0,2.0,3,1,10,1,14.0,2.0,2.0,2.0,147.87,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
52789,0,15.0,1,8.0,2.0,3,3,6,0,11.0,,4.0,14.0,288.8,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
52790,1,19.0,1,,3.0,3,3,9,0,11.0,6.0,9.0,8.0,123.39,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False
52791,0,14.0,1,34.0,2.0,4,4,1,0,23.0,1.0,,10.0,235.7,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
52792,0,7.0,3,34.0,3.0,4,3,2,0,21.0,1.0,1.0,7.0,167.12,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
52793,0,9.0,3,21.0,2.0,5,1,2,0,24.0,5.0,11.0,11.0,154.06,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
52794,0,14.0,3,9.0,2.0,4,4,3,0,11.0,1.0,1.0,4.0,189.38,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52795,0,5.0,1,,3.0,3,5,2,0,14.0,0.0,1.0,2.0,124.39,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True
52796,0,8.0,2,32.0,2.0,3,1,2,1,16.0,1.0,1.0,7.0,188.37,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
52797,0,11.0,3,16.0,3.0,3,1,2,0,11.0,0.0,1.0,9.0,153.43,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
52798,1,13.0,3,7.0,3.0,3,3,8,0,12.0,1.0,1.0,1.0,167.28,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52799,0,9.0,3,17.0,3.0,4,1,5,0,13.0,1.0,1.0,0.0,166.52,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
52800,0,18.0,3,26.0,2.0,3,3,9,0,15.0,0.0,1.0,1.0,148.5,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
52801,0,13.0,1,8.0,,4,3,3,0,14.0,0.0,2.0,2.0,128.09,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
52802,0,8.0,1,24.0,3.0,3,3,2,1,14.0,0.0,1.0,2.0,156.89,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52803,0,,1,8.0,3.0,3,3,3,0,14.0,0.0,1.0,2.0,120.01,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
52804,0,8.0,1,7.0,,5,1,2,0,12.0,1.0,1.0,1.0,129.77,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
52805,0,2.0,1,19.0,2.0,4,4,5,1,13.0,0.0,1.0,3.0,140.25,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False
52806,0,2.0,1,34.0,3.0,4,5,2,0,14.0,0.0,1.0,4.0,137.85,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
52807,1,13.0,3,34.0,2.0,4,5,5,1,13.0,2.0,2.0,0.0,208.54,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
52808,0,12.0,3,30.0,2.0,4,1,1,0,11.0,3.0,9.0,,220.31,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
52809,0,4.0,1,11.0,3.0,3,5,1,0,19.0,1.0,1.0,7.0,199.36,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
52810,0,0.0,3,11.0,,4,3,1,0,18.0,1.0,1.0,0.0,129.66,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
52811,0,9.0,1,,2.0,1,1,5,0,17.0,0.0,1.0,3.0,125.71,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
52812,0,12.0,1,12.0,2.0,4,5,5,0,15.0,0.0,1.0,7.0,199.91,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
52813,0,0.0,1,10.0,2.0,1,4,2,1,20.0,0.0,1.0,3.0,161.42,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52814,0,22.0,3,8.0,3.0,4,4,3,0,14.0,1.0,1.0,8.0,153.9,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
52815,0,7.0,1,14.0,2.0,1,3,3,0,12.0,1.0,1.0,2.0,144.04,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
52816,1,5.0,3,7.0,4.0,4,2,10,1,12.0,2.0,2.0,6.0,184.93,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
52817,1,1.0,1,9.0,4.0,5,3,8,1,16.0,1.0,2.0,1.0,145.9,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True
52818,1,1.0,1,31.0,3.0,5,3,7,1,15.0,1.0,2.0,4.0,145.28,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
52819,1,1.0,3,16.0,3.0,5,5,9,0,24.0,1.0,2.0,4.0,159.07,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
52820,1,1.0,1,13.0,3.0,4,5,4,0,12.0,2.0,2.0,4.0,154.6,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
52821,1,1.0,1,23.0,4.0,6,5,3,1,23.0,5.0,7.0,8.0,164.19,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
52822,1,3.0,3,12.0,3.0,4,2,5,0,15.0,1.0,2.0,1.0,145.86,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False
52823,1,1.0,1,7.0,4.0,4,2,4,1,17.0,3.0,3.0,1.0,147.93,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
52824,1,14.0,3,10.0,3.0,5,3,3,1,15.0,1.0,2.0,3.0,151.83,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
52825,1,1.0,1,32.0,3.0,6,3,3,0,13.0,2.0,2.0,2.0,147.93,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
52826,1,5.0,1,19.0,3.0,4,3,3,0,,10.0,16.0,9.0,320.45,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
52827,1,12.0,1,7.0,4.0,5,3,11,1,14.0,1.0,2.0,1.0,178.81,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
52828,1,1.0,1,12.0,3.0,4,3,3,1,14.0,3.0,3.0,3.0,159.41,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
52829,1,1.0,1,16.0,4.0,5,3,2,1,18.0,1.0,2.0,1.0,158.88,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
52830,1,10.0,3,16.0,4.0,5,2,3,0,17.0,1.0,5.0,,221.19,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
52831,1,1.0,2,13.0,4.0,4,5,6,1,23.0,2.0,2.0,3.0,145.73,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False
52832,1,1.0,1,13.0,4.0,5,2,3,1,19.0,2.0,2.0,1.0,154.26,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
52833,1,1.0,3,12.0,3.0,5,3,3,1,12.0,2.0,2.0,4.0,182.44,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
52834,1,1.0,1,14.0,4.0,6,3,3,1,25.0,2.0,2.0,7.0,185.74,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
52835,1,20.0,1,21.0,4.0,4,4,11,1,19.0,2.0,5.0,4.0,174.63,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
52836,1,1.0,3,13.0,4.0,6,3,6,1,19.0,7.0,8.0,8.0,186.72,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
52837,1,21.0,1,30.0,4.0,4,2,3,0,13.0,12.0,16.0,,228.12,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
52838,1,1.0,3,29.0,3.0,4,3,3,1,20.0,1.0,2.0,1.0,141.75,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
52839,1,1.0,3,27.0,4.0,6,3,5,1,12.0,2.0,3.0,3.0,170.59,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
52840,1,15.0,1,15.0,3.0,6,2,4,0,16.0,1.0,2.0,4.0,231.5,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
52841,1,1.0,1,16.0,3.0,4,5,9,0,23.0,2.0,2.0,5.0,167.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
52842,0,9.0,3,7.0,4.0,4,4,3,0,14.0,2.0,2.0,7.0,197.95,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
52843,0,27.0,3,13.0,3.0,4,3,4,1,21.0,1.0,5.0,6.0,148.06,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False
52844,0,19.0,1,16.0,3.0,4,4,10,0,19.0,2.0,2.0,16.0,148.48,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52845,0,6.0,3,15.0,3.0,4,2,3,0,15.0,3.0,4.0,,214.98,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
52846,0,3.0,1,7.0,3.0,4,3,3,0,14.0,1.0,2.0,10.0,168.19,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
52847,0,1.0,1,14.0,3.0,5,3,4,0,18.0,2.0,2.0,1.0,186.32,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
52848,0,31.0,1,16.0,4.0,5,4,6,1,21.0,2.0,2.0,1.0,158.46,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
52849,0,14.0,3,11.0,4.0,5,2,9,0,12.0,3.0,,12.0,233.55,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
52850,0,8.0,3,9.0,4.0,4,3,8,0,19.0,2.0,2.0,3.0,147.31,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
52851,0,1.0,1,26.0,4.0,4,2,3,0,25.0,1.0,3.0,3.0,148.23,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
52852,0,1.0,1,16.0,3.0,4,4,8,0,19.0,1.0,3.0,3.0,145.24,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
52853,0,2.0,1,28.0,3.0,4,2,3,0,12.0,1.0,2.0,3.0,152.13,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
52854,0,31.0,1,31.0,3.0,3,2,5,1,17.0,2.0,2.0,,219.39,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
52855,0,1.0,1,10.0,4.0,5,3,3,1,16.0,1.0,2.0,2.0,150.66,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
52856,0,24.0,1,18.0,3.0,4,4,5,0,16.0,3.0,5.0,5.0,324.26,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
52857,0,15.0,1,21.0,3.0,4,3,6,0,13.0,2.0,2.0,9.0,149.51,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
52858,0,4.0,3,12.0,3.0,4,2,4,0,13.0,3.0,8.0,,219.19,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
52859,0,12.0,3,7.0,3.0,5,2,6,0,23.0,2.0,2.0,,211.86,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
52860,0,6.0,1,13.0,3.0,4,3,5,0,21.0,1.0,2.0,5.0,155.38,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
52861,0,1.0,1,24.0,3.0,4,4,2,1,17.0,2.0,2.0,2.0,155.58,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
52862,1,1.0,3,7.0,4.0,6,5,2,0,22.0,2.0,2.0,1.0,148.25,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
52863,0,10.0,1,10.0,2.0,4,4,6,0,13.0,5.0,8.0,3.0,145.88,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
52864,0,4.0,1,16.0,4.0,4,5,3,0,12.0,1.0,7.0,11.0,155.72,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
52865,0,19.0,3,11.0,2.0,4,5,6,1,12.0,1.0,2.0,4.0,175.06,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
52866,0,30.0,1,15.0,4.0,4,5,6,1,19.0,2.0,3.0,3.0,167.57,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
52867,0,7.0,1,9.0,3.0,4,2,2,0,15.0,1.0,2.0,3.0,150.0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
52868,1,1.0,1,9.0,3.0,5,2,3,0,23.0,1.0,2.0,1.0,136.02,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
52869,0,20.0,3,7.0,4.0,4,5,3,0,26.0,5.0,16.0,,229.53,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
52870,0,12.0,1,16.0,4.0,4,2,3,0,13.0,2.0,3.0,2.0,147.88,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
52871,0,5.0,1,19.0,4.0,4,2,10,1,24.0,2.0,2.0,3.0,164.29,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
52872,0,8.0,1,34.0,4.0,4,4,4,0,16.0,2.0,2.0,3.0,148.11,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
52873,1,5.0,3,27.0,4.0,4,4,3,1,23.0,1.0,2.0,3.0,156.4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
52874,0,24.0,1,7.0,3.0,5,3,4,0,16.0,1.0,2.0,3.0,161.9,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
52875,0,27.0,1,20.0,3.0,3,5,3,0,12.0,2.0,2.0,4.0,169.5,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
52876,0,7.0,1,21.0,4.0,4,4,3,0,14.0,1.0,2.0,7.0,152.56,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
52877,0,14.0,1,11.0,3.0,4,3,3,0,,1.0,10.0,10.0,315.33,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
52878,0,29.0,1,21.0,4.0,3,4,10,0,,1.0,3.0,16.0,312.22,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
52879,0,8.0,1,9.0,3.0,5,3,3,0,18.0,1.0,2.0,,220.47,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
52880,0,25.0,1,10.0,4.0,4,4,5,0,19.0,,2.0,1.0,262.34,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
52881,0,26.0,1,7.0,4.0,5,3,2,0,15.0,2.0,12.0,10.0,324.99,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
52882,0,1.0,1,16.0,3.0,4,4,3,0,17.0,2.0,2.0,4.0,147.79,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
52883,1,1.0,1,30.0,3.0,5,3,5,1,14.0,2.0,2.0,2.0,184.16,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
52884,0,17.0,1,14.0,3.0,3,2,6,0,15.0,1.0,3.0,3.0,145.89,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
52885,0,19.0,1,9.0,4.0,5,2,11,0,,10.0,12.0,9.0,292.92,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
52886,0,11.0,1,28.0,4.0,3,5,3,1,13.0,1.0,2.0,8.0,160.64,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
52887,0,9.0,1,9.0,3.0,4,4,7,0,12.0,2.0,2.0,3.0,169.25,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
52888,0,16.0,1,28.0,3.0,4,3,4,0,17.0,1.0,2.0,3.0,177.65,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
52889,0,12.0,1,9.0,3.0,4,3,11,0,15.0,1.0,2.0,1.0,190.53,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
52890,0,12.0,1,36.0,3.0,4,2,5,0,19.0,1.0,2.0,8.0,187.61,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
52891,0,1.0,1,7.0,3.0,5,5,7,0,20.0,1.0,3.0,1.0,167.98,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
52892,0,23.0,1,25.0,4.0,4,2,3,1,16.0,1.0,2.0,8.0,193.04,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52893,0,8.0,1,17.0,3.0,4,3,3,1,18.0,3.0,3.0,1.0,163.15,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
52894,0,14.0,1,26.0,3.0,4,2,10,1,16.0,2.0,4.0,8.0,152.41,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
52895,1,2.0,1,36.0,4.0,4,5,9,1,20.0,1.0,2.0,1.0,191.73,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
52896,1,1.0,3,34.0,3.0,4,2,3,0,23.0,2.0,2.0,10.0,201.39,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
52897,0,1.0,1,12.0,3.0,3,4,3,1,17.0,1.0,3.0,3.0,148.28,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
52898,0,10.0,1,25.0,4.0,4,2,3,0,14.0,2.0,2.0,8.0,146.53,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
52899,0,14.0,1,16.0,4.0,5,2,11,0,15.0,2.0,2.0,3.0,173.76,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
52900,0,20.0,1,7.0,4.0,4,5,9,0,17.0,1.0,2.0,,218.96,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
52901,1,1.0,3,11.0,3.0,6,2,3,0,12.0,8.0,10.0,,229.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
52902,0,4.0,1,7.0,3.0,5,3,3,0,23.0,3.0,6.0,,209.74,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
52903,0,1.0,3,27.0,3.0,4,3,3,0,15.0,2.0,2.0,,224.81,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
52904,0,25.0,1,15.0,3.0,5,4,7,0,17.0,2.0,,8.0,249.9,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
52905,1,1.0,1,10.0,3.0,4,5,7,1,12.0,2.0,2.0,5.0,151.57,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
52906,0,15.0,3,13.0,4.0,4,2,5,1,19.0,1.0,2.0,1.0,260.91,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
52907,1,1.0,3,33.0,3.0,5,5,7,0,16.0,1.0,2.0,2.0,191.96,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
52908,1,1.0,1,7.0,3.0,4,3,2,0,15.0,1.0,2.0,6.0,145.58,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True
52909,0,19.0,3,13.0,3.0,5,2,8,0,13.0,13.0,13.0,,213.65,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
52910,0,28.0,3,10.0,3.0,4,5,4,0,15.0,2.0,2.0,6.0,184.4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
52911,0,10.0,1,12.0,4.0,4,4,10,0,17.0,1.0,4.0,8.0,184.14,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
52912,0,7.0,1,11.0,3.0,5,4,8,0,22.0,1.0,2.0,2.0,151.22,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
52913,0,11.0,1,18.0,3.0,4,2,3,1,15.0,1.0,,8.0,246.85,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
52914,0,12.0,3,10.0,4.0,4,3,2,0,13.0,2.0,6.0,,231.09,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
52915,0,5.0,1,7.0,3.0,6,3,2,0,13.0,2.0,2.0,5.0,168.45,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
52916,0,31.0,1,10.0,4.0,5,2,5,0,18.0,1.0,2.0,1.0,146.77,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
52917,0,11.0,3,11.0,3.0,4,2,6,0,18.0,2.0,6.0,9.0,25.0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
52918,0,3.0,3,7.0,3.0,4,2,3,0,15.0,5.0,5.0,2.0,204.18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
52919,0,9.0,3,7.0,4.0,4,3,3,0,15.0,2.0,2.0,,212.89,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
52920,1,1.0,1,25.0,3.0,5,2,3,1,14.0,1.0,2.0,2.0,148.89,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
52921,0,26.0,1,9.0,3.0,5,2,9,0,16.0,1.0,3.0,3.0,157.12,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
52922,0,16.0,1,11.0,3.0,4,2,3,0,,1.0,12.0,16.0,317.32,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
